,Tweet,Sentiment
9454,Thakur bhai nalayak Rahul khan Gandhi uff pappu fail tha fail h or fail rahega Koi ishko pass karke dikhaye to jane … ,negative
9455,@BJP4Rajasthan Crime khatm hone wala hain corruption to bacha hi nahi drugs to ab thoda bacha hain koi bhi kaam nah … ,positive
9456,RT @MahiAror Part =1_I hate this typ people ke jo insan apne maa baap ko chod kr foreign chle jate h jab bhudape me maa baap ki seva krn …   ,negative
9457,@THETCCWORLD TCC scam ab kuch nahi hone wala .... Maine 1 BTC + dubo diya isme ... Don't Invest   ,neutral
9458,RT @shashidigital Original Audio of Lal Bahadur Shastri giving the slogan of ' Jai Jawan Jai Kisan ' - @AkashvaniAIR Archives ,neutral
9459,Jis tarah sarfaraz khel rha hey ab iske bus ki bat nhi 6 ya 4 marne ki . Is sey running to ho nhi rhi . Aisa lag rha … ,negative
9460,RT @Saireddy95 Pratap Chandra Sarangi a foot soldier won from Balasore Odisha took oath as MoS ..👌👌 Proud moment for every @BJP4India ka …   ,positive
9461,@shubhamjkale @TarekFatah Abe harami ke aulad hindu tu hamsha sy terrorist hain aur hum cow ka goost kahaty hain tu … ,negative
9462,Congratulation mere pyaare bhaiyo aapka apna pyaara imandaar world best pm modi ji jeet chuke hain ,positive
9463,Is zamane ne gham ke alawa kuch dekha nahi . Aajkal ummeed duniya se naya rishta jodne ki taak mein hai . #Kaafir pre … ,positive
9464,@yadavdimples @kanhaiyakumar @pbhushan1 Sadhvi Pragya nahi jeetni chahiye thi aur ye tukde tukde gang vala bhi hara wo sahi hua .   ,positive
9465,omg im sat outside alone and i can hear people having fun i really am living my worst loonaverse olivia hye life   ,negative
9466,Sir tn . 16507 me B2 me a/c kam nahi kar raha he bahut halat kharabh he chotte chotte bache tadap rahe hai please sir help   ,neutral
9467,@GulalaiAfridi @WaseemBadami Nahi yara ajkal busy hain werna ense zayada Active to koi nahi 😂😋   ,neutral
9468,@Hogmanlolz @Lauta_Arro No one because fortnite will still host 100k tournaments all sundays or even a new wc . They are not stupid .   ,positive
9469,@Saru81589968 @LillyMaryPinto @RahulGandhi Sabka saath ho GayaVikas ho Gaya no Appeasement ho gaya ab Vishwas ho … ,positive
9470,@JhaSanjay Man halka karle 5 more years you have to be strong 😂😂   ,neutral
9471,RT @Salmanashraf313 Srf 1 day left us insan ke brday mae jo mere family ka aik member hae mere bheno me tara ... lucky sis like u in my life …   ,positive
9472,RT @StephenKellett7 @ckanownik @Newaz_Nafisa @Mish_28 @superbelks @QasimRashid @sarperduman That's the quickest follow I've made   ,neutral
9473,@hmsteinnn Woooooo plaster ur pic of that moment on ur CAP 🏆 masters degrees rule !! I know . Much love !!!👩🏻‍🎓   ,positive
9474,@narendramodi Hamara Bharat Desh Ka Pradhanmantri Koti Koti Naman Main Chahta Hoon Bharatiya Janata Party ka Karya … ,positive
9475,@muglikar_@dhaval241086 Ekdum Chaan Guess you were happy to see pakya too ! ;)   ,positive
9476,@isalilsand @rhea_shrm Kisi ke lie achha ni bol sakte toh bura bhi mat bolo #YehRishteyHainPyaarKe dis show is best in ITV .   ,positive
9477,@subodhs_93 @ndtv @capt_amarinder @sherryontopp Ek akela Siddhu hi to sara vakt pagal kutte ki tarah bhonkta rehta … ,negative
9478,#CongBachaoRahulHatao This is not fair yaar . We need Rahul Gandhi for the betterment of BJP 😌 Agar wo nhi hoga toh … ,negative
9479,RT @scottiholden I've never followed cricket before but this is a super cool analysis on the best player ( Kholi ) done by @nassercricket u …   ,positive
9480,@MaryamNSharif Nawaz shareef sub accha hy app log shindh ke hukumranoo sy behter hain per Ap logoo ka kahna hy a … ,neutral
9481,Dear Maniye narendra modi ji ko dubara PM bnne pr hardik bdhai p subhkamnaye ham apke sath h modi ji har har modi g … ,positive
9482,@taniaalia_Hi @taniaalia_. Feyn here . Thank you for your feedback . We really appreciate it .   ,neutral
9483,@ffsmush @nachadha Popat kaniya daughter fucker was also a converted animal . BC itne syed arab me nahin hain jitne … ,negative
9484,RT @xtina We got an emoji for the show !! #theXperience 💜💙 Use it so I can see . Thanks @TwitterMusic ! ,neutral
9485,@SarfarazA_54 @76Shadabkhan Lula laynay gay ho bc eligibile e nae ho tum log ganduo khelnay kay liye .....   ,negative
9486,@IndiaToday @kanhaiyakumar Abe kutte kaheka dar lag raha he tuje india me ? Tum jeso ko to rehaneka hak nahi he indi … ,negative
9487,RT @ANKITSI56541118 Kya baaat hai desh seva ki bjp m samil hue tmc ke 2 vidhayak aur 40 parshad ab didi ke gunde nhi desh sevak kahlayengye   ,neutral
9488,@BhawanaD11 Vorrection harman was not marrying She said correct me if i wrong main to harroz unka mann padhti hu j … ,neutral
9489,@narendramodi Thank you sir sure modi ji you are surely outari purus our country surely become vishva guru atleast   ,neutral
9490,@dibang Dallalon se kuch umeed maat Karo ... Ye modi ki dallali karenge bass .... I just hate media   ,negative
9491,@HardikPatel_Why why Amit Shah MODIJI NE bataya tha sab ko jail KE bahar Tak le aaye part II me jail KE andar B … ,neutral
9492,@irtcso @RailMinIndia @PiyushGoyalOffc @IR_CRB @RbSecy @GMNCR1 @drmncrald @htTweets @AmarUjalaNews Bahut badhiya   ,positive
9493,@iffrahK Hahhaha i am feeling the same shit !!! Let’s hope God has something better planned for us !!!   ,neutral
9494,@kunalkamra88 Apna prediction ye wala na apne gaand me daal le piche se or @ReallySwara aap ye hatao ki @DurexIndia … ,negative
9495,@akusukanyakamu yeay ! Thx uu !! Wish u all the best too   ,positive
9496,@PMOIndia_LIVE Sriman Paramsatta ka Anurag anudan Aap par sadaiv barse aisi Mangal kamana ... Aap se ek anu … ,positive
9497,@Squirrel_Soul in jaise ki wajah se accident hote hai . ye to nikal jayenge .   ,neutral
9498,RT @GulGhutae @BeenishMuffin Thank you so much . Saaray notifications bekaar thay ab acha lag raha hai 😍😍   ,positive
9499,@multan__@UN @UNWomenUK @UNICEF_Pakistan @SirJadeja yeh hai tum bhakton ki auqat . Hindutva ne tum hindu ko namard … ,negative
9500,Congratulations sir I am so happy ki aap hamare PM bne dil se welcome karte hai aap ko thanku so much sir apne Indi … ,neutral
9501,@saket71 @MamataOfficial Or congress jal ke rakh ho rahee hai aur baba ab bhi jhoola jhool rahe .   ,neutral
9502,@umashankarsingh @TIME William saheb If they knew likhna-padhna they wouldnt have been bhakt Pls dont give ear to elements like these   ,negative
9503,RT @Surbhidiwas1 #surbhijyoti @surbhijyoti My jaan sona di's happy moment in the #Tobleronemountain guys di is soooooooooo Happy then I a …   ,positive
9504,RT @parmind40704180 God job waheguru ji Tuhade teh mehar karan ,neutral
9505,@meghanavirat Maa ... Bhale happy ga undhi ,neutral
9506,@Crazzzzyyyme Abe saale bhikhmamgo Pura desh bhikh manga hai Saale tu padhta lilhta hai ya bas aise hi apni Maa C … ,negative
9507,RT @iamaqid Pakistan Ka Doosra Match Bhi Aaj Kara Dena Chahiye Time Bhi Hai Aur Players Bhi Thakay Nahi Hongy #CWC19   ,neutral
9508,@asha_buzz agar kisi k liYe uh Compulsory ho jao To ? ♥️🙊   ,neutral
9509,@naziauncut @suneetapandit13 @Babitas6sharma @pathan_bull Kya karegi bra ka phir to hindu ke pas hi Jana hai   ,neutral
9510,@BeingSalmanKhan @Bharat_TheFilm @aliabbaszafar @atulreellife @itsBhushanKumar @nikhilnamit Bhaiiiii Love you bhaii … ,positive
9511,RT @Devil__017 @Helicopter_King Tu to nlyk hi rahega thk gya isko sudharte hue 🤧 jesa bhi he dil ka achha he 😌 ipl pe dosti ki vja se ye trol …   ,negative
9512,Muslims muslims muslims jab musalmaano ko hi unki khudki izzat ki khud ke desh ki khud ke hone ki khud ki naslo ki … ,negative
9513,BHAIYA APKO MERI AUR SATYENDRA BHAIYA KI TARAF SE JANM DIN KI HARDIK SUBHKAMNAYE WISH YOU A VERY VERY MANY HAPPY RE … ,positive
9514,@Gurmeetramrahim #Miss_U_Meet_Papa_Ji #love_u_meet_papa #dhan_dhan_satguru_tera_hi_aasra Gud morning satgur maula b … ,positive
9515,Duniya me dil koi kabhi na dadka hota Dadkha hai dil a yar mil ye pyar ka izhar hai Kaho na pyar hai Do premi do p … ,neutral
9516,RT @zainshabir00 Assalam O ' Alaikum Baap jannat ka darwaza hai Usay kholna hai todna nahi ❤ Never hurt your parents kabhi oonchi awaz …   ,positive
9517,@JuhiSin95031521 @myogiadityanath Students ka future kharab Ho rha hai 2013 ki vacancy ab tak clear nhi Ho payi aap … ,negative
9518,@MaryamNSharif Apne chor baap se pucha kabhi Pakistan se paisa lot kar UK mai apartments kiun kharide apne baap se … ,negative
9519,RT @itx__Bilal Bc har koi molana bana hua idr fitwe de rha teri baji nai bhagyi smja '( ,negative
9520,RT @Mastani4423509 Tu Safar Mera Tu Hi Meri Manzil .... Tere Bina Guzara Aye DiL Hai Mushkil .... 💘🙈 I LOVE U @iamsrk ❤ !! ,positive
9521,2221 for 2019 this is going to be ' aap sey mil kar achcha laga ! ' unless a better one comes ...   ,neutral
9522,RT @ShatruganSinha & father-in law of the versatile & supremely talented Kajol @KajolAtUN He was way ahead of his times & I had the great …   ,positive
9523,@iPriyankDev @swatipandey2200 😂😂 Ye to @swatipandey2200 Vaise hi samajh gyi hogi itni to smjhdaar hai 😍😂😂🎵   ,neutral
9524,@Transfictoso Hahahahahaha . Thanks beh ! YuYang or Lihuan is for you . <3   ,positive
9525,@_sachinbansal @flipkartsupport @Samsung_IN Bhenchod chutiya banana band karo cust ko ... 10 din se tumara technicn n … ,negative
9526,@KatWhispurrer So sad . Best wishes to you Kate and thanks for everything !   ,positive
9527,@AshrafFem @AfsarAn32334267 Abe tu Atnkbadi ki awlad ho afjal ki bat karte sarm nahi aati nathu ne to ek desh batne … ,negative
9528,@f_i_r_k_i Jis tarah Isis Muslims ka Naam kharab karrahi heisi tarah BJP Hindus ka Naam kharab karrahi he wo log … ,negative
9529,RT @RazaOldcity My Vote is not a Charity Khairaat or Daan ... Mera Vote Khairaati nahi hain agar mein Vote karta hoon to mujhe uske badle …   ,neutral
9530,@jarariya91 @sardanarohit Ye congres ke dalal ab debate mein Nahi aana chate q ki kab tak ye janta ko murkh banate … ,neutral
9531,@suthar_santi @YouTube papistan bana hi gundon ke dam par tha .... terrorism ki ilava kuchh kiya hi nahi papiyon ne .… ,negative
9532,@ModiLeDubega EVM Baba g ka chamatkar h sab Sir warna modi laher m 336 mili thi abki to talab b nhi tha to modi sun … ,positive
9533,When parents want you to force getting married but you are not agree “ They emotionally hit you with jao phr kr lo a … ,neutral
9534,@GoldenSparrow63 Barf wale samose b best hen !   ,positive
9535,RT @sunoo_chanda 14 y/o nibbas Boy Tere liye duniya chor di hai Tujhpe hi saans aake ruke Main tujhko kitna chahta hoon Ye tu kabhi soc …   ,neutral
9536,Thank you so much veerji @ShashankKhaitan for the constant encouragement and helping this raw musician to start a j … ,positive
9537,@deepishasharma @Himanshi1223 @GautamGambhir Aapko kuch bhi pata nahi in logo ne kitna bada scam kiya he jo congres … ,negative
9538,RT @Tanvir780 Tickets booked 😎 all Set for Eid 🔥 #Silchar #BookBharatTicketsNow #BharatThisEid #Bharat #BHARATIn4Days #TICKET #SalmanKhan …   ,neutral
9539,@ShraddhaShende @_blue_vein @NotANewbie__@ashsmile2k5 Isko aise hi hmlog chutiya nhi bolte 😂😂🤣   ,negative
9540,Ramadan Special OFFER !!!! FLAT 15% OFF !!! Benzo Food PROCESSOR Model - BENZO at UDAYA BEST BUY Rs 10025/- For enq … ,positive
9541,@AliaRaffia @abbycorfan @amadigital @McrMuseum Shabash Alia ! You deserve this recognition - excited for you !   ,positive
9542,Uske late Message Karne pr Breakup krne pr utar jaogi ... Or Bio me I'm Mature now likhogi Aisa kaisa chlega didi ...!!!   ,neutral
9543,@demaikel @_Jaiye Absolutely ! He steps up when it matters and I hope we keep him for next season   ,positive
9544,@Shwetahirani09 I miss u my dear friend U r one of those friends I feel proud to be associated with Meri kisi … ,positive
9545,@xoxo_aaaj The only thing I felt bad about was how she lost her parents but after that she’s a mess   ,neutral
9546,Madarchod Krishn ki soch thi ki hamse bada koi bhagwan nahi hona chahiye aur randiyon ka kotha chalane wala bhad … ,positive
9547,@iVeenaKhan Tuj pr Allah ki lanat tu bhol gaye apny krtot ghshti apny shohr ko bi chor dia teri jesi ko izat waisy … ,negative
9548,@TSaleem13 Bewakoof orat ho tum or kuch nahi agar orat ho tu wesey tu fake he hey account yeah   ,negative
9549,@FarhanKVirk But maafi toh Pak fouj ke sarbra ne he de hai maryam bibi ko Jo aaj kul nalaiq na laiq keh kut uchult … ,neutral
9550,@Hemant_Jain1008 @kunalkamra88 Har koi Jo modi mootr nahi pita zaroori nahi wo Pakistani ho Tu kejriwal banaye itn … ,negative
9551,@BharatBhoomi3 @Anuukar @LagbhagSecular Shayad netao ki kitaabe aur ideologies itni jyada padh li aapne ki Hindu dh … ,neutral
9552,@NVGhost005 Oooh I’m so stoked ! I’ll definitely let you know 😁   ,positive
9553,Lagtahai rafale k chalte hi rahul ji fail ho gaye . Rafale . Ra-fail Rahul fail #Amethi #CountingDay #BJP #ElectionResults2019 #ModiSweep   ,negative
9554,@narendramodi Sir you are great apki prshansa sbdo se nhi ki ja sakti bhagvan aapki mehnet se fir aapko 2024 me PM … ,positive
9555,@its_revengers Abbey jaa is ko ek or goli maaro lakin sali is baar bachni nai chahiye nhi to goli maarne wale ko mene maar dena   ,negative
9556,@_blackdiamond00 @BJP4India @PiyushGoyal @AmitShah @narendramodi @narendramodi_in Tera vazood hi khatm kar denge A … ,negative
9557,Sabhi bjp keep chune gaye mph ko Mar do for belet prepared se chunau karvavo dekhate hai kaun jitata hai ?   ,negative
9558,@Swamy39 Swamy Tum apne dimak ka ilaj karavo Suprime Coart ki bhi tum nahi sunte ... Modi ji best tum pagal Ho esiliye bhatak rahe Ho   ,negative
9559,@km779549 Ye fake video h lekin ghost to hote h Qki mere dost sare h meri ankho k smne To bhooto pr yakeen h hme   ,positive
9560,@BebakAawaj Sara paisa to bjp walo ne Janta ka loot kr media aur kuch Desh Mai modi Modi chilane walo pe khrch kr d … ,negative
9561,@faizu_miya @someshyadav584 Iske jaise mulle hi nafrat ka zahar gholte hain .. Tum log to hinduon ka panee bhi peena … ,negative
9562,Fucking Å m å l ( Show Me Love ) ,negative
9563,@dev_pipal @SanjayAzadSln @macsingle75 Ye konsa print media authorised hai .. abe chutiye vha pe candidate ke member … ,negative
9564,@askmenfess Name mila fitri sari Height 150 Weight 43 Age 19 Favorite group/singer/band cjr Sign capricorn Fa … ,neutral
9565,#MeSheStories She I want to give you something you will always remember . Me Bc dhokha mat dena ab .   ,negative
9566,RT @SunderLalDas1 #WorldVictoriousSaint Satguru rampal ji Maharaj Kabir parmeshwar ke a avatar group mein pragat hoker samaj ko ek nayi D …   ,neutral
9567,Desh ki dhadkan modi jee Desh ki aatma modi jee Desh ka suwavhiman modi jee Desh ka bishvas modi jee 🇮🇳 🇮🇳 🇮🇳 🇮🇳 🇮🇳… ,positive
9568,@UrslanH Chal Hatt Bhen K LAUDE Maadarjat RANDI CHIRAAND Saale Kutte Gaand Faad Dunga Teri Tattenath Porkistani Bu … ,negative
9569,@pradeepkumar_ji @DeendayalMot1 @farah17khan @asadowaisi Ham log to bht Hindu neta ko jitate h tum bhi Muslim neta … ,neutral
9570,Congratulations for great victory Sir logo ko aap par aur BJP par pura barosha rakha hai Sir ye tutna nahi chahiye   ,positive
9571,@_maanchalii_Bohat jazbati loog ho agla match Pakistani team jeet gai to ap loogon ny kehna ky we proud of you we love you etc etc ...😂🤣   ,neutral
9572,@narendramodi Bahut bahut subhkamnaye sir ane wale 5 sal me new india dekhna chahta hun mai woo sirf aap hi pura k … ,positive
9573,@magicfmmumbai @thegreatnext Saktiman my favourite because mere bachpan ka show hai i love it this show .   ,positive
9574,@IPSinghSp Tum bjp ka apman krke jnta ka apman KR rhe ho agr modi ji ne jnta ka vishvas nhi jita hota to bo dubara … ,neutral
9575,@AnilKapoor @BazmeeAnees Presents Welcome & then Most Welcome . Are you excited to watch Welcome Back Majnu Bhai Jhakas ?   ,positive
9576,@Mitu_bhabhi I really want to meet youand have you taste my lund for oncephir uske baad mangogi har raat cum in DM   ,negative
9577,@amrendrasadh @mitalishah121 Ha sahi hei lekin padhne me maja aaya .. lol otmahatiya ☺️☺️☺️☺️. Keep it up Mitaliji   ,positive
9578,RT @RahulJaiss @narendramodi sir aapko jeet ki badhai . Aap pure desh ke PM hai . Sir aapse request hai ham UP BTC ke pidit #68500_शिक्षक_भ…   ,positive
9579,@taha4u4ever @shyamtsbhat @VishweshwarBhat @pcsarangi Yes sir Please God up the facts and show me ONE evidence ag … ,neutral
9580,Sarfraz lanti deserves all the hate ye Karachi ka bhiya apni dafa bakwaas b buht krta karma is a bitch ✌✌   ,negative
9581,RT @IronicSalt Ye sala Hindustan me jab tak cinema hai log chutiya bante rahenge . ~ Lord Ramadheer singh ,negative
9582,@boulavern I’m happy to see you to Sissy ! Thanks sa Chicken 😍😍 Hahaha Pina abrupt na tapok and chika 🤣🤣   ,neutral
9583,@iqrarulhassan Allah apkO hamesha khush O abad rakhy Apki hr khwahish puri hO kamyabi mily MaShaAllah ap acha km k … ,positive
9584,@BotElitripayo @zibusisoe 😂😂😂 I see your recall button failed you   ,neutral
9585,@anup081 @timesofindia @RahulGandhi Respected rahul sir dont disappoint you U r a great leader Aap ki soch aap … ,positive
